00;000;PABL;Buckland, Buckland Airport;AK;United States;4;65-58-56N;161-09-07W;;;7;;
10;018;EDXW;Westerland / Sylt;;Germany;6;54-55N;008-21E;;;16;20;
10;020;----;List / Sylt;;Germany;6;55-01N;008-25E;;;26;29;P
10;022;----;Leck;;Germany;6;54-48N;008-57E;;;7;17;
10;026;----;Husum;;Germany;6;54-31N;009-09E;54-31N;009-09E;28;37;
10;031;----;Flensburg-Schaeferhaus;;Germany;6;54-47N;009-23E;;;41;43;
10;033;ETGG;Gluecksburg / Meierwik;;Germany;6;54-50N;009-30E;;;27;33;
10;034;ETME;Eggebek;;Germany;6;54-38N;009-21E;;;20;22;
10;035;----;Schleswig;;Germany;6;54-32N;009-33E;54-32N;009-33E;43;48;P
10;037;ETNS;Schleswig-Jagel;;Germany;6;54-28N;009-31E;;;22;25;
10;038;ETNH;Hohn;;Germany;6;54-19N;009-32E;;;12;17;
10;042;----;Olpenitz;;Germany;6;54-40N;010-02E;;;4;10;
10;044;----;Leuchtturm Kiel;;Germany;6;54-30N;010-17E;;;5;23;
10;046;ETMK;Kiel-Holtenau;;Germany;6;54-23N;010-09E;54-23N;010-09E;31;31;
10;048;----;Friedrichsort;;Germany;6;54-23N;010-11E;;;11;;
10;055;----;Westermarkelsdorf;;Germany;6;54-32N;011-04E;;;3;9;
10;067;----;Marienleuchte;;Germany;6;54-30N;011-14E;;;5;;
10;091;----;Arkona;;Germany;6;54-41N;013-26E;;;42;42;P
10;093;----;Putbus;;Germany;6;54-22N;013-29E;;;40;34;
10;113;----;Norderney;;Germany;6;53-43N;007-09E;;;11;16;P
10;120;----;Helgoland Island;;Germany;6;54-11N;007-53E;;;53;;
10;121;----;Wangerooge;;Germany;6;53-47N;007-55E;;;2;;
10;122;ETNJ;Jever;;Germany;6;53-32N;007-53E;;;7;21;
10;123;----;Wangerooge;;Germany;6;53-48N;007-54E;;;14;29;
10;124;----;Leuchtturm Alte Weser;;Germany;6;53-52N;008-08E;;;30;31;
10;125;----;Wilhelmshaven-Mariensiel;;Germany;6;53-30N;008-03E;;;5;;
10;126;ETNT;Wittmundhaven;;Germany;6;53-33N;007-40E;;;8;12;
10;129;----;Bremerhaven;;Germany;6;53-32N;008-35E;;;7;11;P
10;130;----;Elpersbuettel;;Germany;6;54-04N;009-01E;;;3;5;
10;131;----;Cuxhaven;;Germany;6;53-52N;008-42E;;;5;12;P
10;133;----;Saint Michaelisdonn;;Germany;6;53-59N;009-09E;;;38;41;
10;136;ETMN;Nordholz;;Germany;6;53-46N;008-40E;;;23;31;
10;139;----;Bremervoerde;;Germany;6;53-30N;009-10E;;;3;5;
10;141;----;Hamburg-Sasel;;Germany;6;53-39N;010-07E;;;49;49;
10;142;ETHI;Itzehoe;;Germany;6;54-00N;009-35E;;;25;26;
10;146;----;Quickborn;;Germany;6;53-44N;009-53E;;;13;17;
10;147;EDDH;Hamburg-Fuhlsbuettel;;Germany;6;53-38N;010-00E;;;16;15;P
10;148;----;Hamburg-Stadt;;Germany;6;53-33N;009-58E;;;22;;
10;149;EDHI;Hamburg-Finkenwerder;;Germany;6;53-32N;009-50E;;;5;13;
10;152;----;Pelzerhaken;;Germany;6;54-05N;010-53E;;;1;2;
10;156;EDHL;Luebeck-Blankensee;;Germany;6;53-49N;010-42E;;;14;15;
10;161;----;Boltenhagen;;Germany;6;54-00N;011-12E;;;15;17;
10;162;----;Schwerin;;Germany;6;53-39N;011-23E;;;59;68;P
10;168;----;Goldberg;;Germany;6;53-36N;012-06E;;;58;58;
10;169;----;Rostock;;Germany;6;54-11N;012-03E;;;4;;
10;170;----;Rostock-Warnemuende;;Germany;6;54-11N;012-05E;;;4;10;P
10;172;ETNL;Laage;;Germany;6;53-55N;012-17E;;;40;46;
10;177;----;Teterow;;Germany;6;53-46N;012-37E;;;46;50;
10;180;----;Barth;;Germany;6;54-20N;012-43E;;;7;7;
10;184;----;Greifswald;;Germany;6;54-06N;013-24E;54-06N;013-24E;2;6;P
10;192;----;Heringsdorf;;Germany;6;53-53N;014-09E;;;22;;
10;193;----;Ueckermuende;;Germany;6;53-45N;014-04E;;;1;7;
10;200;----;Emden-Koenigspolder;;Germany;6;53-21N;007-13E;53-21N;007-13E;5;5;
10;203;----;Emden-Hafen;;Germany;6;53-21N;007-12E;;;5;12;
10;215;----;Oldenburg;;Germany;6;53-11N;008-10E;;;11;20;
10;222;----;Lemwerder;;Germany;6;53-09N;008-37E;;;6;30;
10;224;EDDW;Bremen;;Germany;6;53-03N;008-48E;;;3;5;P
10;235;----;Soltau;;Germany;6;53-00N;009-50E;;;77;78;
10;238;ETGB;Bergen;;Germany;6;52-49N;009-56E;52-49N;009-56E;70;69;
10;246;ETHS;Fassberg;;Germany;6;52-55N;010-11E;;;75;88;
10;249;----;Boizenburg;;Germany;6;53-24N;010-41E;;;45;46;
10;253;----;Luechow;;Germany;6;52-58N;011-08E;;;17;18;P
10;261;----;Seehausen;;Germany;6;52-54N;011-44E;;;21;23;
10;264;----;Marnitz;;Germany;6;53-19N;011-56E;;;81;85;
10;267;----;Kyritz;;Germany;6;52-56N;012-25E;;;40;42;
10;268;----;Waren;;Germany;6;53-31N;012-40E;;;70;71;
10;270;----;Neuruppin;;Germany;6;52-54N;012-49E;;;38;39;P
10;272;ETGW;Wittstock;;Germany;6;53-12N;012-31E;53-12N;012-31E;72;74;
10;277;----;Neuglobsow;;Germany;6;53-09N;013-02E;;;62;62;
10;280;----;Neubrandenburg;;Germany;6;53-33N;013-12E;;;81;80;P
10;281;ETNU;Trollenhagen;;Germany;6;53-36N;013-19E;;;71;70;
10;289;----;Gruenow;;Germany;6;53-19N;013-56E;;;55;57;
10;291;----;Angermuende;;Germany;6;53-02N;014-00E;;;56;55;P
10;304;----;Meppen;;Germany;6;52-43N;007-19E;52-43N;007-19E;21;41;
10;305;----;Lingen;;Germany;6;52-31N;007-18E;;;24;26;P
10;306;ETHE;Rheine-Bentlage;;Germany;6;52-18N;007-23E;;;40;49;
10;308;ETUN;Nordhorn;;Germany;6;52-27N;007-10E;;;26;26;
10;314;ETNP;Hopsten;;Germany;6;52-20N;007-32E;;;39;43;
10;315;EDDG;Muenster / Osnabrueck;;Germany;6;52-08N;007-42E;;;48;53;P
10;317;----;Osnabrueck;;Germany;6;52-15N;008-03E;;;95;97;
10;320;ETUO;Guetersloh;;Germany;6;51-55N;008-18E;;;72;72;
10;321;ETND;Diepholz;;Germany;6;52-35N;008-21E;;;39;43;
10;325;----;Bad Salzuflen;;Germany;6;52-06N;008-45E;;;135;139;
10;326;----;Bielefeld-Windelsbleiche;;Germany;6;51-58N;008-33E;;;138;139;
10;334;ETNW;Wunstorf;;Germany;6;52-27N;009-26E;;;57;70;
10;335;ETHB;Bueckeburg;;Germany;6;52-17N;009-05E;;;70;78;
10;337;----;Hildesheim ;;Germany;6;52-11N;009-57E;52-11N;009-57E;88;88;
10;338;EDDV;Hannover;;Germany;6;52-28N;009-41E;52-28N;009-42E;56;59;P
10;343;ETHC;Celle;;Germany;6;52-36N;010-01E;;;39;52;
10;346;----;Braunschweig-Waggum;;Germany;6;52-19N;010-33E;;;84;100;
10;348;EDVE;Braunschweig;;Germany;6;52-18N;010-27E;;;81;88;P
10;356;----;Ummendorf;;Germany;6;52-10N;011-11E;;;162;163;
10;359;----;Gardelegen;;Germany;6;52-31N;011-24E;;;47;48;
10;361;----;Magdeburg;;Germany;6;52-08N;011-36E;;;79;85;P
10;365;----;Genthin;;Germany;6;52-23N;012-10E;;;35;39;
10;368;----;Wiesenburg;;Germany;6;52-07N;012-28E;;;187;188;
10;370;----;Brandenburg / Briest;;Germany;6;52-26N;012-27E;;;31;;
10;376;----;Baruth;;Germany;6;52-03N;013-30E;;;56;57;
10;378;----;Potsdam Sor ;;Germany;6;52-22N;013-05E;;;89;;
10;379;----;Potsdam;;Germany;6;52-23N;013-04E;;;81;100;
10;381;----;Berlin-Dahlem;;Germany;6;52-28N;013-18E;;;51;58;
10;382;EDDT;Berlin-Tegel;;Germany;6;52-34N;013-19E;;;37;37;
10;384;EDDI;Berlin-Tempelhof;;Germany;6;52-28N;013-24E;52-29N;013-25E;50;49;P
10;385;EDDB;Berlin-Schoenefeld;;Germany;6;52-23N;013-31E;52-23N;013-31E;47;50;P
10;389;----;Berlin-Alexanderplatz;;Germany;6;52-31N;013-25E;;;37;84;
10;393;----;Lindenberg;;Germany;6;52-13N;014-07E;52-13N;014-07E;98;104;P
10;395;----;Neuhardenberg / Wriez;;Germany;6;52-37N;014-14E;;;10;;
10;396;----;Manschnow;;Germany;6;52-33N;014-33E;;;12;16;
10;400;EDDL;Duesseldorf;;Germany;6;51-18N;006-46E;;;45;41;P
10;401;ETUR;Brueggen;;Germany;6;51-12N;006-08E;;;73;76;
10;403;----;Moenchengladbach;;Germany;6;51-14N;006-30E;;;37;;
10;404;ETGY;Kalkar;;Germany;6;51-44N;006-16E;;;31;43;
10;405;ETUL;Laarbruch;;Germany;6;51-36N;006-09E;;;32;31;
10;406;----;Bocholt;;Germany;6;51-50N;006-32E;;;21;24;
10;409;----;Essen / Muelheim;;Germany;6;51-24N;006-56E;;;129;;
10;410;EDZE;Essen;;Germany;6;51-24N;006-58E;51-24N;006-58E;152;161;
10;413;----;Marl / Loemuehle;;Germany;6;51-39N;007-10E;;;74;;
10;416;EDLW;Dortmund / Wickede;;Germany;6;51-31N;007-37E;;;127;;
10;418;----;Luedenscheid;;Germany;6;51-15N;007-39E;;;387;392;
10;425;----;Arnsberg;;Germany;6;51-29N;007-54E;;;242;;
10;426;EDLP;Paderborn / Lippstadt;;Germany;6;51-37N;008-37E;;;213;;
10;427;----;Kahler Asten;;Germany;6;51-11N;008-29E;;;839;859;P
10;430;----;Bad Lippspringe;;Germany;6;51-47N;008-50E;;;157;158;
10;431;----;Eggegebirge;;Germany;6;51-50N;008-57E;;;450;;
10;432;----;Koeterberg;;Germany;6;51-51N;009-19E;;;492;493;
10;435;----;Warburg;;Germany;6;51-30N;009-11E;;;225;225;
10;436;EDVK;Kassel / Calden;;Germany;6;51-24N;009-23E;;;277;283;
10;437;----;Fritzlar-Kasseler Warte;;Germany;6;51-08N;009-17E;51-08N;009-17E;222;223;
10;438;----;Kassel;;Germany;6;51-18N;009-27E;;;231;233;P
10;439;ETHF;Fritzlar;;Germany;6;51-07N;009-17E;;;172;181;
10;444;----;Goettingen;;Germany;6;51-30N;009-57E;51-33N;009-57E;167;171;
10;449;----;Leinefelde;;Germany;6;51-24N;010-19E;;;356;356;
10;452;----;Braunlage;;Germany;6;51-44N;010-36E;;;607;610;
10;453;----;Brocken;;Germany;6;51-48N;010-37E;;;1142;1153;P
10;454;----;Wernigerode;;Germany;6;51-51N;010-46E;51-51N;010-46E;234;240;
10;458;----;Harzgerode;;Germany;6;51-39N;011-08E;;;404;405;
10;460;----;Artern;;Germany;6;51-23N;011-18E;;;164;166;
10;466;----;Halle-Kroellwitz;;Germany;6;51-31N;011-57E;;;96;96;
10;469;EDDP;Leipzig-Schkeuditz;;Germany;6;51-25N;012-14E;;;144;149;P
10;471;----;Leipzig;;Germany;6;51-19N;012-25E;;;146;148;
10;474;----;Wittenberg;;Germany;6;51-53N;012-39E;;;105;106;P
10;476;ETSH;Holzdorf;;Germany;6;51-46N;013-11E;;;79;83;
10;480;----;Oschatz;;Germany;6;51-18N;013-06E;;;150;152;
10;486;----;Dresden;;Germany;6;51-07N;013-41E;51-07N;013-41E;231;232;
10;488;EDDC;Dresden-Klotzsche;;Germany;6;51-08N;013-45E;;;230;232;P
10;490;----;Doberlug-Kirchhain;;Germany;6;51-39N;013-35E;;;97;100;P
10;492;ETHT;Cottbus Flugplatz ;;Germany;6;51-46N;014-18E;;;67;68;
10;493;ETNR;Preschen;;Germany;6;51-40N;014-38E;;;100;;
10;496;----;Cottbus;;Germany;6;51-47N;014-19E;;;69;70;
10;499;----;Goerlitz;;Germany;6;51-10N;014-57E;;;237;238;P
10;500;ETNG;Geilenkirchen;;Germany;6;50-58N;006-03E;;;90;98;
10;501;----;Aachen;;Germany;6;50-47N;006-06E;50-47N;006-06E;202;205;P
10;502;ETNN;Noervenich;;Germany;6;50-50N;006-40E;;;118;135;
10;503;ETBA;Aachen / Merzbruck;;Germany;6;50-49N;006-11E;50-49N;006-11E;191;190;
10;504;----;Eifel;;Germany;6;50-39N;006-17E;;;572;;
10;505;----;Bonn-Hangelar;;Germany;6;50-46N;007-10E;;;60;67;
10;506;----;Nuerburg-Barweiler;;Germany;6;50-21N;006-52E;;;485;486;
10;507;----;Dahlemer Binz;;Germany;6;50-24N;006-32E;;;578;581;
10;510;----;Nuerburg;;Germany;6;50-20N;006-57E;;;629;;
10;513;EDDK;Koeln / Bonn;;Germany;6;50-52N;007-10E;50-52N;007-08E;91;100;P
10;514;ETHM;Mendig;;Germany;6;50-22N;007-19E;;;182;190;
10;515;----;Bendorf;;Germany;6;50-25N;007-35E;;;127;129;
10;517;----;Bonn-Friesdorf;;Germany;6;50-42N;007-09E;;;64;64;
10;518;----;Bonn-Hardthoehe;;Germany;6;50-42N;007-02E;;;158;160;
10;519;----;Bonn-Roleber;;Germany;6;50-44N;007-12E;;;159;168;
10;521;----;Rothaargebirge;;Germany;6;50-56N;008-12E;;;635;;
10;526;----;Bad Marienberg;;Germany;6;50-40N;007-58E;;;547;555;
10;528;----;Siegerland;;Germany;6;50-43N;008-05E;;;599;617;
10;532;----;Giessen;;Germany;6;50-35N;008-42E;50-34N;008-42E;186;195;P
10;533;----;Giessen United States Army Heliport ;;Germany;6;50-36N;008-44E;50-36N;008-44E;152;152;
10;535;----;Wahlen;;Germany;6;50-49N;009-08E;;;349;350;
10;536;----;Fulda Usa \ Af ;;Germany;6;50-33N;009-39E;;;305;;
10;542;----;Bad Hersfeld;;Germany;6;50-51N;009-44E;;;273;272;
10;544;----;Wasserkuppe;;Germany;6;50-30N;009-57E;;;921;925;P
10;546;----;Kaltennordheim;;Germany;6;50-38N;010-09E;;;487;494;
10;548;----;Meiningen;;Germany;6;50-34N;010-23E;50-34N;010-22E;450;453;P
10;551;----;Suhl;;Germany;6;50-37N;010-40E;;;505;;
10;552;----;Schmuecke;;Germany;6;50-39N;010-46E;;;937;948;
10;554;EDDE;Erfurt-Bindersleben;;Germany;6;50-59N;010-58E;;;315;322;P
10;555;----;Weimar;;Germany;6;50-59N;011-19E;;;264;;
10;557;----;Neuhaus A. R.;;Germany;6;50-30N;011-08E;;;845;851;
10;558;----;Sonneberg-Neufang;;Germany;6;50-23N;011-11E;;;626;630;
10;564;----;Schleiz;;Germany;6;50-34N;011-49E;;;501;502;
10;565;----;Osterfeld;;Germany;6;51-05N;011-56E;;;262;263;
10;567;----;Gera-Leumnitz;;Germany;6;50-53N;012-08E;;;311;311;
10;569;----;Plauen;;Germany;6;50-29N;012-08E;;;386;389;
10;574;----;Carlsfeld;;Germany;6;50-26N;012-37E;;;898;899;
10;575;----;Aue;;Germany;6;50-36N;012-43E;;;391;397;
10;577;----;Chemnitz;;Germany;6;50-48N;012-52E;;;418;420;P
10;578;----;Fichtelberg;;Germany;6;50-26N;012-57E;;;1213;1215;P
10;579;----;Marienberg;;Germany;6;50-39N;013-09E;;;639;640;
10;582;----;Zinnwald-Georgenfeld;;Germany;6;50-44N;013-45E;;;877;882;
10;591;----;Lichtenhain-Mittelndorf;;Germany;6;50-56N;014-13E;;;300;325;
10;607;ETAD;Spangdahlem;;Germany;6;49-59N;006-42E;;;365;356;
10;609;----;Trier-Petrisberg;;Germany;6;49-45N;006-40E;;;265;273;P
10;613;ETSB;Buechel;;Germany;6;50-10N;007-04E;;;478;486;
10;614;ETAR;Ramstein;;Germany;6;49-26N;007-36E;;;238;237;
10;615;----;Deuselbach;;Germany;6;49-46N;007-03E;;;480;483;
10;616;EDFH;Hahn;;Germany;6;49-57N;007-16E;;;491;498;
10;617;----;Traben-Trarbach;;Germany;6;49-58N;007-07E;;;257;252;
10;618;ETGI;Idar-Oberstein;;Germany;6;49-42N;007-20E;49-42N;007-20E;376;377;
10;619;----;Baumholder United States Army Air Field ;;Germany;6;49-39N;007-18E;49-39N;007-18E;426;426;
10;626;ETSP;Pferdsfeld;;Germany;6;49-51N;007-36E;;;396;403;
10;627;ETEH;Bad Kreuznach;;Germany;6;49-51N;007-53E;;;103;105;
10;628;----;Geisenheim;;Germany;6;49-59N;007-57E;;;118;120;
10;633;ETOU;Wiesbaden;;Germany;6;50-03N;008-20E;;;140;;
10;635;----;Kleiner Feldberg / Taunus;;Germany;6;50-13N;008-27E;;;805;802;
10;637;EDDF;Frankfurt / M-Flughafen;;Germany;6;50-03N;008-36E;50-03N;008-35E;111;113;P
10;638;----;Maurice Rose Usahp ;;Germany;6;50-11N;008-39E;;;104;;
10;639;----;Langen;;Germany;6;50-01N;008-40E;50-01N;008-40E;125;135;
10;640;----;Offenbach / M;;Germany;6;50-07N;008-44E;50-07N;008-44E;98;112;
10;642;ETID;Hanau;;Germany;6;50-10N;008-58E;50-10N;008-57E;112;114;
10;644;----;Aschaffenburg / Grossostheim;;Germany;6;49-56N;009-04E;;;125;;
10;645;----;Breitsol;;Germany;6;49-54N;009-26E;;;585;581;
10;648;----;Michelstadt-Vielbrunn;;Germany;6;49-43N;009-06E;;;453;455;
10;653;ETEU;Giebelstadt;;Germany;6;49-39N;009-58E;49-39N;009-58E;298;298;
10;655;----;Wuerzburg;;Germany;6;49-46N;009-58E;49-46N;009-58E;268;272;P
10;657;----;Wertheim United States Army Heliport ;;Germany;6;49-45N;009-30E;49-46N;009-29E;338;338;
10;658;----;Bad Kissingen;;Germany;6;50-12N;010-05E;;;262;266;
10;669;ETIN;Kitzingen Usa \ Af ;;Germany;6;49-45N;010-12E;49-45N;010-12E;210;210;
10;671;----;Coburg;;Germany;6;50-17N;010-59E;;;322;323;
10;675;----;Bamberg;;Germany;6;49-55N;010-54E;49-53N;010-55E;239;240;
10;677;EDQD;Bayreuth;;Germany;6;49-59N;011-38E;;;488;498;
10;684;----;Hof;;Germany;6;50-17N;011-51E;;;585;588;
10;685;EDQM;Hof;;Germany;6;50-19N;011-53E;;;567;568;P
10;687;ETIC;Grafenwoehr;;Germany;6;49-42N;011-57E;49-06N;011-08E;415;415;
10;688;----;Weiden;;Germany;6;49-40N;012-11E;;;438;439;P
10;704;----;Berus;;Germany;6;49-17N;006-41E;;;363;367;
10;706;----;Tholey;;Germany;6;49-29N;007-03E;;;396;398;
10;708;EDDR;Saarbruecken / Ensheim;;Germany;6;49-13N;007-07E;49-13N;007-07E;322;320;P
10;709;----;Saarbruecken;;Germany;6;49-15N;006-56E;;;213;;
10;712;ETAS;Sembach United States Air Force Operated Base In Foreign Country ;;Germany;6;49-30N;007-52E;;;321;;
10;714;----;Zweibrucken United States Air Force Operated Base In Foreign Country ;;Germany;6;49-13N;007-24E;;;345;;
10;717;----;Pirmasens United States Army Heliport ;;Germany;6;49-13N;007-37E;;;415;;
10;724;----;Weinbiet;;Germany;6;49-23N;008-07E;;;553;557;
10;725;----;Baden-Oos;;Germany;6;48-48N;008-11E;;;126;;
10;727;----;Karlsruhe;;Germany;6;49-02N;008-22E;;;112;145;
10;728;ETOR;Coleman Mannheim ;;Germany;6;49-34N;008-28E;;;96;95;
10;729;EDFM;Baden Wurttemberg, Neuostheim;;Germany;6;49-28-21N;008-30-56E;;;100;;
10;734;ETIE;Heidelberg;;Germany;6;49-24N;008-39E;;;110;109;
10;735;----;Sinsheim;;Germany;6;49-15N;008-53E;;;169;169;
10;736;----;Muehlacker;;Germany;6;48-58N;008-52E;;;244;245;
10;737;----;Stuttgart / Neckartal;;Germany;6;48-47N;009-13E;;;224;;
10;738;EDDS;Stuttgart-Echterdingen;;Germany;6;48-41N;009-13E;48-41N;009-13E;396;391;P
10;739;----;Stuttgart / Schnarrenberg;;Germany;6;48-50N;009-12E;48-50N;009-12E;314;311;
10;742;----;Oehringen;;Germany;6;49-13N;009-31E;;;276;277;
10;743;ETHN;Niederstetten;;Germany;6;49-24N;009-58E;;;468;473;
10;745;EDOP;Mecklenburg-Vorpommern, Parchim;;Germany;6;53-25-37N;011-47-01E;;;52;;
10;752;ETIK;Illesheim;;Germany;6;49-28N;010-23E;;;325;347;
10;755;ETEB;Ansbach / Katterbach;;Germany;6;49-19N;010-38E;49-19N;010-38E;467;476;
10;761;----;Weissenburg;;Germany;6;49-01N;010-58E;;;422;424;
10;762;----;Furth United States Army Heliport ;;Germany;6;49-30N;010-58E;49-30N;010-58E;302;302;
10;763;EDDN;Nuernberg;;Germany;6;49-30N;011-03E;49-30N;011-05E;318;318;P
10;764;----;Feucht Usa \ Af ;;Germany;6;49-23N;011-10E;49-23N;011-10E;386;386;
10;765;ETHR;Roth;;Germany;6;49-13N;011-06E;49-13N;011-06E;388;395;
10;771;ETGK;Kuemmersruck;;Germany;6;49-26N;011-54E;49-26N;011-54E;419;418;
10;775;ETIH;Hohenfels;;Germany;6;49-13N;011-50E;;;442;442;
10;776;----;Regensburg;;Germany;6;49-03N;012-06E;;;366;371;P
10;777;----;Gelbelsee;;Germany;6;48-57N;011-26E;48-57N;011-26E;539;539;
10;788;----;Straubing;;Germany;6;48-50N;012-34E;;;350;359;
10;791;----;Grosser Arber;;Germany;6;49-07N;013-08E;;;1437;1446;
10;796;----;Zwiesel;;Germany;6;49-02N;013-14E;;;612;613;
10;803;----;Freiburg;;Germany;6;48-00N;007-51E;;;269;300;P
10;805;----;Lahr;;Germany;6;48-22N;007-50E;;;155;157;
10;815;----;Freudenstadt;;Germany;6;48-27N;008-25E;;;797;801;
10;818;----;Klippeneck;;Germany;6;48-06N;008-45E;;;973;975;
10;827;ETGZ;Messstetten;;Germany;6;48-11N;009-00E;;;920;930;
10;828;----;Sigmaringen;;Germany;6;48-06N;009-15E;48-06N;009-15E;645;646;
10;836;----;Stoetten;;Germany;6;48-40N;009-52E;;;734;738;P
10;837;ETHL;Laupheim;;Germany;6;48-13N;009-55E;;;538;550;
10;838;----;Ulm;;Germany;6;48-23N;009-57E;;;567;571;
10;850;----;Harburg;;Germany;6;48-47N;010-42E;;;457;457;
10;852;EDMA;Augsburg;;Germany;6;48-26N;010-56E;48-23N;010-51E;461;463;P
10;853;ETSN;Neuburg / Donau;;Germany;6;48-43N;011-13E;;;380;387;
10;856;ETSL;Lechfeld;;Germany;6;48-11N;010-52E;;;555;562;
10;857;ETSA;Landsberg;;Germany;6;48-04N;010-54E;;;623;628;
10;858;ETSF;Fuerstenfeldbruck;;Germany;6;48-12N;011-16E;;;519;535;
10;859;----;Oberpfaffenhofen;;Germany;6;48-05N;011-17E;;;593;600;
10;860;ETSI;Ingolstadt;;Germany;6;48-43N;011-32E;;;367;370;
10;862;----;Siegenburg;;Germany;6;48-45N;011-48E;48-45N;011-48E;397;404;
10;863;----;Weihenstephan;;Germany;6;48-24N;011-42E;;;470;;
10;864;----;Neubiberg Ger-Afb ;;Germany;6;48-04N;011-38E;;;560;;
10;865;----;Muenchen-Stadt;;Germany;6;48-08N;011-33E;;;520;535;
10;866;EDDM;Munchen;;Germany;6;48-21N;011-47E;48-08N;011-43E;453;;
10;868;----;Muenchen-Oberschleissheim;;Germany;6;48-15N;011-33E;48-15N;011-35E;484;489;
10;869;ETSE;Erding;;Germany;6;48-19N;011-57E;;;462;467;
10;870;----;Muenchen, Flughafen;;Germany;6;48-22N;011-48E;;;453;447;P
10;871;----;Fuerholzen;;Germany;6;48-20N;011-37E;;;510;;
10;875;----;Muehldorf;;Germany;6;48-17N;012-30E;;;405;410;
10;893;----;Passau;;Germany;6;48-35N;013-28E;;;409;408;P
10;900;----;Bremgarten Ger-Afb ;;Germany;6;47-54N;007-37E;;;217;;
10;908;----;Feldberg / Schwarzwald;;Germany;6;47-53N;008-00E;;;1486;1493;
10;912;EDTD;Donaueschingen / Villingen;;Germany;6;47-58N;008-31E;;;680;;
10;929;EDTZ;Konstanz;;Germany;6;47-41N;009-11E;;;443;447;P
10;935;EDNY;Friedrichshafen;;Germany;6;47-40N;009-31E;;;416;424;
10;946;----;Kempten;;Germany;6;47-43N;010-20E;;;705;705;
10;947;ETSM;Memmingen;;Germany;6;47-59N;010-14E;;;634;644;
10;948;----;Oberstdorf;;Germany;6;47-24N;010-17E;;;810;812;
10;954;ETHA;Altenstadt;;Germany;6;47-50N;010-52E;47-50N;010-52E;739;757;
10;961;----;Zugspitze;;Germany;6;47-25N;010-59E;;;2960;2962;P
10;962;----;Hohenpeissenberg;;Germany;6;47-48N;011-01E;47-48N;011-01E;977;986;P
10;963;----;Garmisch-Partenkirchen;;Germany;6;47-29N;011-04E;;;719;720;
10;971;----;Bad Tolz United States Army Air Field ;;Germany;6;47-46N;011-36E;;;716;;
10;980;----;Wendelstein;;Germany;6;47-42N;012-01E;;;1832;1835;
10;982;----;Chieming;;Germany;6;47-53N;012-32E;;;549;549;
11;001;----;Wolfsegg;;Austria;6;48-06N;013-41E;;;634;;
11;003;----;Ried Im Innkreis;;Austria;6;48-13N;013-29E;;;435;443;
11;008;----;Rohrbach;;Austria;6;48-34N;014-00E;;;602;;
11;009;----;Wels-Flugfeld;;Austria;6;48-11N;014-02E;;;318;323;
11;010;LOWL;Linz / Hoersching-Flughafen;;Austria;6;48-14N;014-11E;48-14N;014-11E;298;313;P
11;011;LOXL;Horsching Aus-Afb ;;Austria;6;48-14N;014-11E;48-14N;014-11E;313;298;
11;012;----;Kremsmuenster;;Austria;6;48-03N;014-08E;;;383;389;
11;013;----;Stadt Haag / Heimberg;;Austria;6;48-07N;014-37E;;;408;;
11;014;----;Koenigswiesen;;Austria;6;48-24N;014-50E;;;608;;
11;015;----;Freistadt;;Austria;6;48-31N;014-30E;;;548;;
11;016;----;Freistadt-Flugfeld;;Austria;6;48-31N;014-25E;;;682;;
11;017;----;Freistadt;;Austria;6;48-31N;014-30E;;;563;;
11;018;----;Amstetten;;Austria;6;48-07N;014-52E;;;274;;
11;019;----;Allentsteig;;Austria;6;48-41N;015-22E;;;598;607;
11;020;----;Zwettl;;Austria;6;48-37N;015-12E;;;506;511;
11;021;----;Litschau;;Austria;6;48-58N;015-02E;;;564;561;
11;022;----;Retz;;Austria;6;48-46N;015-57E;;;256;262;P
11;024;----;Jauerling;;Austria;6;48-21N;015-22E;48-21N;015-22E;860;860;
11;026;----;Krems / Langenlois Gneixendorf;;Austria;6;48-27N;015-38E;;;312;;
11;028;----;Saint Poelten;;Austria;6;48-12N;015-37E;;;272;282;P
11;030;LOXT;Tulln;;Austria;6;48-19N;016-07E;;;175;176;
11;032;----;Poysdorf;;Austria;6;48-40N;016-38E;;;209;;
11;034;----;Wien / City;;Austria;6;48-12N;016-22E;;;171;;
11;035;----;Wien / Hohe Warte;;Austria;6;48-15N;016-22E;48-15N;016-22E;203;209;P
11;036;LOWW;Wien / Schwechat-Flughafen;;Austria;6;48-07N;016-34E;;;183;190;P
11;037;----;Grossenzersdorf;;Austria;6;48-12N;016-34E;;;153;;
11;051;----;Ranshofen;;Austria;6;48-13N;013-02E;;;382;390;
11;055;----;Schaerding;;Austria;6;48-28N;013-26E;;;318;315;
11;059;----;Wels / Schleissheim;;Austria;6;48-10N;014-04E;;;312;314;
11;060;----;Linz / Stadt;;Austria;6;48-18N;014-17E;;;263;262;
11;075;----;Langenlois;;Austria;6;48-28N;015-42E;;;210;;
11;078;----;Lilienfeld / Sulzer;;Austria;6;48-02N;015-35E;48-02N;015-35E;681;681;
11;082;----;Gumpoldskirchen;;Austria;6;48-02N;016-17E;;;218;;
11;101;----;Bregenz;;Austria;6;47-30N;009-44E;;;424;438;P
11;103;----;Hohenems / Dornbirn Flugfeld;;Austria;6;47-23N;009-42E;;;412;418;
11;105;----;Feldkirch;;Austria;6;47-16N;009-36E;;;439;440;P
